interview__id,cs_sector,longitude,latitude,firm_id,password,show_MA_quantile_bysector0,show_MA_quantile_bysector1,show_MA_quantile_bysector2,show_MA_Poll,valid_poll,valid_MA,loc_info,MA_qn_0,MA_qn_1,MA_qn_2,Pll_qnt
2746b30be9824b41b6bda28c4e085256,FURNITURE,32.5701094,0.2929029,id_399,pass_1582,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,2,2,0,2
276045ea150641d2a09cf471091224d1,FURNITURE,32.56758333,0.263646667,id_1341,pass_1472,1,0,0,1,0,0, ,0,0,0,0
2761a11d4e1a4ba2816b9f312cc9cb2c,FURNITURE,31.76080886,-0.322036852,id_636,pass_910,1,0,0,1,0,1,MASAKA MASAKA MUNICIPALITY NYENDO-SSENYANGE,2,0,2,0
27957928f97a4e07a198093819e16391,FURNITURE,34.34089895,1.04944955,id_476,pass_1802,1,0,0,1,1,1,BUDUDA MANJIYA BUSHIKA,1,0,0,3
27c16646c2214419a83247c90794f64f,WELDING,32.57110675,0.351389273,id_1772,pass_1238,0,1,0,1,0,0, ,0,0,0,0
27c99b6e25f24d5e9f957f0d4018f6e1,WELDING,32.5761237,0.3857199,id_579,pass_885,0,1,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,0,2,0,2
282c03ed99d14ca689fbd8c2ced61326,WELDING,32.65248333,0.343773333,id_1133,pass_353,0,1,0,1,1,0,WAKISO KIRA MUNICIPALITY NAMUGONGO DIVISION,0,0,0,3
28cd7b34ee884801ad3a02302604d5c7,WELDING,33.48001167,0.615313333,id_1454,pass_884,0,1,0,1,1,1,IGANGA IGANGA MUNICIPALITY CENTRAL,0,1,0,2
290e32740fa048c896f0042097bca642,WELDING,32.5981949,0.3493103,id_1169,pass_1903,0,1,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,0,1,0,2
2942b512a771415cb5e38fa0ac4cd116,FURNITURE,34.36138107,0.92533006,id_113,pass_917,1,0,0,1,0,1,MANAFWA BUBULO BUWABWALA,3,0,0,0
29b1de1846f4463f80bd42d8b211717a,FURNITURE,29.99257167,0.675096667,id_1901,pass_1181,1,0,0,1,0,0, ,0,0,0,0
29b519f1de9643169345b07391648cdd,FURNITURE,32.56599488,0.378432622,id_1101,pass_1918,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,2,0,0,1
29eb76a8afe14a649a3b28f86cb9eb08,FURNITURE,32.57340131,0.287413281,id_1726,pass_1863,1,0,0,1,0,0, ,0,0,0,0
2a20b7a7b74a42bd800e0003992fd40b,MAIZE,29.743595,0.028773333,id_234,pass_1825,0,0,0,1,0,0,KASESE BUKONZO MPONDWE/LHUBIRIHA TOWN COUNCIL,0,0,1,0
2a4da49415c548ff90795b3da8e9f8dd,FURNITURE,30.08062702,0.179267169,id_42,pass_1641,1,0,0,1,0,1,KASESE KASESE MUNICIPALITY NYAMWAMBA DIVISION,3,0,0,0
2a88fb779f2d4ab787bce40ab072ca44,FURNITURE,32.52857504,0.71716032,id_577,pass_1045,1,0,0,1,0,1,LUWERO KATIKAMU WOBULWNZI TOWN COUNCIL,2,2,0,0
2aa9675efa184215a4c056c23f1089ee,MAIZE,34.16141667,1.075351667,id_1867,pass_1304,0,0,0,1,1,0,MBALE MBALE MUNICIPALITY INDUSTRIAL DIVISION,3,0,3,2
2ac0c35b7602482e8079ac0aafa0846c,WELDING,34.19235667,0.68866,id_632,pass_202,0,1,0,1,1,0,TORORO TORORO MUNICIPALITY EASTERN DIVISION,0,0,0,1
2ad212c5851f4bf3b14c33994a038313,MAIZE,34.16289167,1.077036667,id_1677,pass_1614,0,0,0,1,1,0,MBALE MBALE MUNICIPALITY INDUSTRIAL DIVISION,3,0,3,2
2ae0ecc9664146e58e0de39be0ba0bf2,FURNITURE,32.57051,0.290596667,id_1365,pass_1966,1,0,0,1,0,0, ,0,0,0,0
2ae4ba7f8aab4533b6c15888f211cc21,FURNITURE,32.6403614,0.3439492,id_665,pass_864,1,0,0,1,1,1,WAKISO KIRA MUNICIPALITY NAMUGONGO DIVISION,2,0,0,3
2b09ca5a3344493f83edf94a880a16fe,FURNITURE,32.5622208,0.3541323,id_1806,pass_25,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,3,3,0,3
2b467c008279474db04ae44c1d9341fe,FURNITURE,32.56966738,0.292849704,id_1038,pass_474,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,2,2,0,2
2b6894a061154787a22544c8b5dce013,WELDING,32.55782516,0.326068599,id_1807,pass_1564,0,1,0,1,0,0, ,0,0,0,0
2b99997517b943b393ba9cb37f2e3102,FURNITURE,34.08492322,0.46172337,id_666,pass_721,1,0,0,1,1,1,BUSIA BUSIA MUNICIPALITY EASTERN DI,1,1,0,2
2bf8aaf7e41b4f5c9c905048572a0305,FURNITURE,32.4639638,0.0566601,id_1617,pass_98,1,0,0,1,0,1,WAKISO ENTEBBE MUNICIPALITY DIVISION B,2,3,0,0
2c83c74ce4d74b4eae539e9d3dbb0fe3,FURNITURE,33.21318977,0.42846232,id_497,pass_807,1,0,0,1,1,0,JINJA JINJA MUNICIPALITY CENTRAL DIVISION,0,0,0,1
2c9aaec5bc65408eb9d0b47f2db1cb29,FURNITURE,34.08997698,0.465635382,id_990,pass_838,1,0,0,1,1,1,BUSIA BUSIA MUNICIPALITY EASTERN DI,1,0,0,1
2d24f4baaed34079993902fde66db284,FURNITURE,32.56908,0.295208333,id_895,pass_125,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,2,2,0,2
2d68d0c156c0446183bb11d060b45dd3,WELDING,33.48904833,0.623748333,id_68,pass_214,0,1,0,1,1,1,IGANGA KIGULU NAKALAMA,0,1,0,2
2d6f3a2f10094e228c4f9f3c3ca98a7b,FURNITURE,33.21312376,0.42808208,id_939,pass_1361,1,0,0,1,1,0,JINJA JINJA MUNICIPALITY CENTRAL DIVISION,0,0,0,1
2db84701e35b4bdcb74eefcbf40c82bd,FURNITURE,32.5711299,0.2927892,id_1078,pass_306,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,2,2,0,3
2dfee79a12ed44148c2e1c1a48687966,MAIZE,29.70025167,-1.286386667,id_88,pass_1393,0,0,0,1,0,0,KISORO KISORO MUNICIPALITY SOUTHERN DIVISION,0,0,0,0
2e50abdde0c54c76964967c28310f371,FURNITURE,32.56236413,0.354402019,id_913,pass_465,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,3,3,0,3
2e52e18efba34de5b84b47486182b794,FURNITURE,32.52705009,0.716668332,id_1371,pass_243,1,0,0,1,0,1,LUWERO KATIKAMU WOBULWNZI TOWN COUNCIL,2,2,0,0
2e81e12da7e14df2b11bd4e827088713,FURNITURE,31.39473832,0.552913537,id_1721,pass_960,1,0,0,1,0,0, ,0,0,0,0
2ee8c19afced4744880e203bd8f1efb3,MAIZE,31.3971506,0.5496704,id_1116,pass_298,0,0,0,1,0,0,MUBENDE MUBENDE MUNICIPALITY SOUTHERN DIVISION,0,1,0,0
2eea4bfc0d47435dad7cb14a5e9ae087,FURNITURE,29.99172866,0.675880917,id_1579,pass_560,1,0,0,1,0,0,BUNDIBUGYO BWAMBA NYAHUKA TOWN COUNCIL,0,0,0,0
2ef9f9ffc4ce46fc8ce92b04530f76f0,FURNITURE,32.56493045,0.352429503,id_10,pass_1665,1,0,0,1,0,0, ,0,0,0,0
2f603b942c2c43899283e6b9b1269fba,FURNITURE,32.64205167,0.344858333,id_212,pass_1857,1,0,0,1,1,1,WAKISO KIRA MUNICIPALITY NAMUGONGO DIVISION,2,0,0,3
2f8c6f99261c44cb964ec457311177bc,FURNITURE,32.56708174,0.370897531,id_896,pass_1495,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,2,0,0,2
302fd0b957364747bd4a017532ac5f18,WELDING,32.4567605,0.0634987,id_1862,pass_812,0,1,0,1,0,1,WAKISO ENTEBBE MUNICIPALITY DIVISION B,1,2,0,0
307f4259e11d45e1a0bcf9b7338e38d2,FURNITURE,34.161415,1.078473333,id_891,pass_1370,1,0,0,1,1,1,MBALE MBALE MUNICIPALITY INDUSTRIAL DIVISION,3,0,3,2
30b531e5e73042ccb94938768f51b235,FURNITURE,34.33987032,1.04947383,id_1123,pass_535,1,0,0,1,1,1,BUDUDA MANJIYA BUSHIKA,1,0,0,3
30ba3c4ab20c4c24b5fb0bdb4a44c699,FURNITURE,32.56236649,0.354278838,id_1501,pass_1610,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,3,3,0,3
314fa27a779b4bbb9f579105e6aa43fe,WELDING,32.56266351,0.355548651,id_1282,pass_1657,0,1,0,1,0,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,0,3,0,0
3186961cfc4a46d68f0241e9d1e5980c,WELDING,31.40406127,0.546713832,id_587,pass_1799,0,1,0,1,0,1,MUBENDE MUBENDE MUNICIPALITY SOUTHERN DIVISION,0,1,0,0
3192aa0b863e4a23bc3ff02099368d3b,FURNITURE,34.1614115,1.0758824,id_1246,pass_1354,1,0,0,1,1,1,MBALE MBALE MUNICIPALITY INDUSTRIAL DIVISION,3,0,3,2
31930ca370484f68b29da0351e75ce26,FURNITURE,30.0834771,0.1788192,id_1469,pass_709,1,0,0,1,0,1,KASESE KASESE MUNICIPALITY NYAMWAMBA DIVISION,2,0,0,0
31a7206061a54565a3c4dfb6d45e2cdd,FURNITURE,32.5556253,0.3123727,id_1121,pass_942,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,2,0,0,1
325aad0a80fd4535a88460b2a2d5a698,FURNITURE,29.991185,0.67696,id_493,pass_1693,1,0,0,1,0,0,BUNDIBUGYO BWAMBA NYAHUKA TOWN COUNCIL,0,0,0,0
32a84851a6a24a9b9070ad2625a9089e,WELDING,32.5660596,0.3682996,id_126,pass_1997,0,1,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,3,1,0,1
3321b5f28d10433694520064f5795928,FURNITURE,32.5620101,0.354087112,id_1526,pass_21,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,3,3,0,3
34425710ec1040ef98bc62d1b6e09416,WELDING,30.6416959,0.6134633,id_1782,pass_61,0,1,0,1,0,0, ,0,0,0,0
3465ef9cf530455dbddf212019033d97,WELDING,34.17803,0.683351667,id_1634,pass_1333,0,1,0,1,0,0, ,0,0,0,0
34ced1b629f440fd91044e1aa5ddb47c,WELDING,32.55212,0.232385,id_1381,pass_1757,0,1,0,1,0,0, ,0,0,0,0
351f29012b854dadbffe588d7fe78418,WELDING,32.55512797,0.239161538,id_1770,pass_1070,0,1,0,1,0,0, ,0,0,0,0
355e905090224a9d804cccba63ffef9e,MAIZE,34.26407833,0.642775,id_867,pass_940,0,0,0,1,1,0,TORORO TORORO MALABA TOWN COUNCIL,0,0,0,2
359e50be1d78455d9c4bf96a82aab4f4,FURNITURE,32.57091432,0.345836593,id_1628,pass_670,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,3,2,0,1
360f533527324bc6a74478d9877788cd,MAIZE,34.16138667,1.07623,id_1948,pass_1428,0,0,0,1,1,0,MBALE MBALE MUNICIPALITY INDUSTRIAL DIVISION,3,0,3,2
364667668f2c43f48c22632ebaf04562,WELDING,34.08425748,0.46133993,id_975,pass_1833,0,1,0,1,1,1,BUSIA BUSIA MUNICIPALITY EASTERN DI,1,1,0,2
365ec134da0c4074a0c1d722563fff8d,WELDING,32.57206688,0.286692114,id_1953,pass_1478,0,1,0,1,0,0, ,0,0,0,0
366a073b499c4ccfa45449336c9b4658,FURNITURE,32.5579009,0.3781062,id_1366,pass_168,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,1,2,0,1
368b136be5fc491f876f8aa24b10e949,WELDING,32.60579554,0.337896816,id_972,pass_72,0,1,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,0,2,0,1
3741873cb72a4d0da93998f955c773f3,WELDING,32.6369533,0.3150154,id_123,pass_1956,0,1,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,2,3,0,3
37aa39fa6799418e999650e15051d7e8,FURNITURE,32.61826717,0.360731113,id_420,pass_75,1,0,0,1,0,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,1,0,0,0
37c5fca0c17a4a4bb2dea66abee86523,MAIZE,32.56574428,0.272094807,id_1863,pass_558,0,0,0,1,0,0, ,0,0,0,0
3888863d21154c778eb11237bf30523a,WELDING,32.53246871,0.716301653,id_764,pass_180,0,1,0,1,0,1,LUWERO KATIKAMU WOBULWNZI TOWN COUNCIL,0,1,0,0
389a3ffc8a0e46bcb0396c6bf5567e5b,FURNITURE,34.1612944,1.0783062,id_454,pass_820,1,0,0,1,1,1,MBALE MBALE MUNICIPALITY INDUSTRIAL DIVISION,3,0,3,2
38c7ccd07d92404cbbcb435367fde15a,FURNITURE,29.73768333,0.030016667,id_1763,pass_1679,1,0,0,1,0,1,KASESE BUKONZO MPONDWE/LHUBIRIHA TOWN COUNCIL,3,0,0,0
39785037d9854b23af227894b793f8ee,FURNITURE,32.57296,0.29859,id_1922,pass_1549,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,3,3,0,3
39dcc6ca230648c3aa0e2537fea6c17f,WELDING,34.08637545,0.463097422,id_1173,pass_1494,0,1,0,1,1,1,BUSIA BUSIA MUNICIPALITY EASTERN DI,1,1,0,2
3a29ea20937e412b8841b21a734ce115,FURNITURE,32.56354257,0.289950195,id_203,pass_1605,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,1,3,0,2
3a4af7ca7671474ba001829d5d0cf5ad,FURNITURE,32.56485,0.283213333,id_176,pass_1890,1,0,0,1,0,0, ,0,0,0,0
3a92dc45705e4359b1d1eee07a3cc14f,MAIZE,34.09072466,0.475781488,id_252,pass_197,0,0,0,1,1,0,BUSIA BUSIA MUNICIPALITY WESTERN DI,2,3,1,3
3b3d261d935042f780fbf730a4787847,FURNITURE,32.6236089,0.3730294,id_129,pass_1074,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,3,0,0,2
3b41b5b4d8874a80bb10bdf0d603014a,WELDING,32.54617,0.26536,id_1777,pass_1628,0,1,0,1,0,1,WAKISO SSABAGABO-MAKINDYE MUNICIPALITY BUNAMWAYA DIVISION,1,3,0,0
3b5c97635bcc4a8aabddf7ac2cbffae2,FURNITURE,32.5761536,0.3801157,id_1280,pass_308,1,0,0,1,0,0, ,0,0,0,0
3b733d72b9324fbe9aadfaaee2b3d962,WELDING,32.56964897,0.351956773,id_873,pass_304,0,1,0,1,0,0, ,0,0,0,0
3b7d413c53264e1c9c062fa8b096910c,WELDING,31.39729988,0.549098878,id_919,pass_1851,0,1,0,1,0,1,MUBENDE MUBENDE MUNICIPALITY SOUTHERN DIVISION,0,1,0,0
3b91fbe2611244a78080c3dc4c29adf1,FURNITURE,30.0783939,0.1764572,id_595,pass_203,1,0,0,1,0,0, ,0,0,0,0
3c486b0cd18c4a33af8a9e6d7b5f660c,MAIZE,34.1623104,1.0771031,id_1514,pass_1308,0,0,0,1,1,0,MBALE MBALE MUNICIPALITY INDUSTRIAL DIVISION,3,0,3,2
3c5298cfb8d8419f993cd770bb05bc12,FURNITURE,32.555355,0.309003333,id_218,pass_484,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,2,1,0,2
3c5580f5cff749e5bfa769154444a9e6,WELDING,32.5735325,0.299631249,id_1809,pass_1649,0,1,0,1,0,0, ,0,0,0,0
3cb07d9efe7b4385a10c42185b41dd02,FURNITURE,32.56253831,0.33730878,id_1001,pass_1445,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,1,1,0,2
3d337a6d8e7e445d8ae1f9b3ca06b45d,WELDING,32.5897852,0.401865684,id_753,pass_1827,0,1,0,1,0,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,0,1,0,0
3d4236b4a2484eeebce7e829cb1a1632,FURNITURE,32.58676953,0.37727773,id_1920,pass_802,1,0,0,1,0,0, ,0,0,0,0
3d9efd7ff8894f1fb4e17dacc65a00a5,MAIZE,34.33694543,1.04677426,id_353,pass_523,0,0,0,1,1,0,BUDUDA MANJIYA BUSHIKA,0,0,0,2
3dc1ae416eeb40959b68730227670e46,FURNITURE,32.616734,0.3482255,id_1067,pass_809,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,3,0,0,1
3dd57c20686943399937dd3593fd6651,FURNITURE,34.35995472,1.0282987,id_514,pass_156,1,0,0,1,0,1,BUDUDA MANJIYA BUKIGAI,1,0,0,0
3dee4a38bdd443d69fe6c6e42edabb88,FURNITURE,32.56744611,0.375761001,id_1485,pass_1427,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,1,2,0,1
3dffd41b3fea4875a86d1e20f72e257c,WELDING,32.4632335,0.0566543,id_112,pass_1722,0,1,0,1,0,1,WAKISO ENTEBBE MUNICIPALITY DIVISION B,2,3,0,0
3e37632ec8fa43d98d63cf288d385687,WELDING,32.5650553,0.2752677,id_1015,pass_626,0,1,0,1,0,0, ,0,0,0,0
3e96d84fa978418c8b9c252f44f5f781,MAIZE,33.16300333,0.650166667,id_835,pass_534,0,0,0,1,0,0,JINJA KAGOMA BUWENGE TOWN COUNCIL,0,0,3,0
3f247f3777434fdd8cb082fdfa8131fb,FURNITURE,32.5468503,0.2851536,id_1347,pass_1447,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,1,0,0,2
3f2ef7f2fb624ecc93c675054fe0cae4,MAIZE,34.16165,1.075581667,id_985,pass_1483,0,0,0,1,1,0,MBALE MBALE MUNICIPALITY INDUSTRIAL DIVISION,3,0,3,2
3f5a2ee256524f5bbeecf63703b6d823,FURNITURE,32.57116778,0.34246633,id_1519,pass_958,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,3,2,0,1
3f80d352ce894a939425ec34a6dd0214,WELDING,33.47786127,0.61242278,id_1959,pass_1410,0,1,0,1,1,1,IGANGA IGANGA MUNICIPALITY CENTRAL,0,3,0,3
3f89f494613d45dcaed039dee686255a,FURNITURE,32.5329406,0.2709324,id_659,pass_55,1,0,0,1,0,1,WAKISO SSABAGABO-MAKINDYE MUNICIPALITY BUNAMWAYA DIVISION,2,2,0,0
40140bae29dd40c8a5a48a145e9437a3,MAIZE,33.6176562,1.7136322,id_2,pass_1899,0,0,0,1,0,0,SOROTI SOROTI MUNICIPALITY EASTERN DIVISION,2,0,0,0
402abd68b39a4fa0b2bec5968af88029,MAIZE,32.04582673,0.398955541,id_1411,pass_952,0,0,0,1,0,0,MITYANA MITYANA MUNICIPALITY CENTRAL DIVISION,2,1,3,0
40384cea25cc477985ac3aea53ccae0d,WELDING,32.562962,0.3446691,id_1613,pass_816,0,1,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,0,1,0,3
405e55f0819142048d8767b26eea88ad,WELDING,32.5517743,0.2312557,id_621,pass_1770,0,1,0,1,0,0, ,0,0,0,0
406ec61ac851446cacd06e448f32accc,WELDING,32.63697,0.311503333,id_1616,pass_1195,0,1,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,2,1,0,3
40cee6af3d9c488f8133de1302cc03d2,MAIZE,33.81664185,0.2007538,id_1768,pass_568,0,0,0,1,0,0,NAMAYINGO BUKOOLI BUGANA,0,0,0,0
4130fabcdf804b3e8fac0be460d26544,MAIZE,33.24890685,0.469747754,id_1830,pass_962,0,0,0,1,0,0,JINJA BUTEMBE MAFUBIRA,2,0,1,0
414669a86d2743ad8e07f1bb0d9bda2f,FURNITURE,33.6172494,1.7126512,id_634,pass_1671,1,0,0,1,0,1,SOROTI SOROTI MUNICIPALITY EASTERN DIVISION,2,0,0,0
4165dd23dc7c4f9392bccf3b30245f9c,FURNITURE,32.04331992,0.399041892,id_1937,pass_239,1,0,0,1,0,1,MITYANA MITYANA MUNICIPALITY CENTRAL DIVISION,3,2,0,0
417adb6eb88f4c789539e5657cfc1b3e,WELDING,32.56882614,0.344692315,id_1168,pass_488,0,1,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,2,2,0,2
419135564a1f4cad9d9e26ead4679168,WELDING,33.47817322,0.612555403,id_411,pass_1102,0,1,0,1,1,1,IGANGA IGANGA MUNICIPALITY CENTRAL,0,3,0,3
419e9904b2de40868c0bd1f1adf1e27a,FURNITURE,32.75718477,0.353619752,id_115,pass_826,1,0,0,1,0,0, ,0,0,0,0
41df82f1630c4e36ad749b09b05f2ea5,WELDING,32.52839475,0.714098267,id_1080,pass_1249,0,1,0,1,0,1,LUWERO KATIKAMU WOBULWNZI TOWN COUNCIL,0,2,0,0
424740c0937142fdb7d44e82801d6535,MAIZE,31.76010542,-0.323824221,id_188,pass_225,0,0,0,1,0,0,MASAKA MASAKA MUNICIPALITY NYENDO-SSENYANGE,2,0,2,0
425b38b7a4134858998f8e3bd97d8b0d,MAIZE,33.62599807,0.77465274,id_532,pass_1097,0,0,0,1,0,0,IGANGA BUGWERI BUSIEMBATYA,0,0,1,0
4262fedf3f1c4e45bbf2eb4f02d02207,FURNITURE,32.04103365,0.400102747,id_1054,pass_1738,1,0,0,1,0,1,MITYANA MITYANA MUNICIPALITY CENTRAL DIVISION,3,2,0,0
42e95c1020f744999cef7fa80ba7ecad,WELDING,32.63301667,0.334503333,id_1696,pass_37,0,1,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,1,3,0,3
436a0527f5b64a95b060c9fabbfaa7be,FURNITURE,32.5398381,0.2935198,id_723,pass_1629,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,1,0,0,2
43bb775b80324c27b8d83406f6764638,WELDING,29.73875792,0.032454724,id_1171,pass_1172,0,1,0,1,0,1,KASESE BUKONZO MPONDWE/LHUBIRIHA TOWN COUNCIL,0,3,0,0
43c42809c45c48fca3f04d92115b2fd5,WELDING,32.63525167,0.332966667,id_953,pass_1539,0,1,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,1,3,0,3
440ed754fa9242729bbbbfbe7b167d5a,FURNITURE,32.6337234,0.3345408,id_679,pass_1090,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,1,3,0,3
4437116e6e0f446c92cf8eb76e67d7a4,FURNITURE,32.62381308,0.333169621,id_198,pass_903,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,1,0,0,3
445f8837b3bb4a70b46fe141a112badf,FURNITURE,32.56231502,0.353987709,id_300,pass_1357,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,3,3,0,3
450a5f04d2dc4c48becd1d5fc5ee416d,WELDING,32.544538,0.2880622,id_1235,pass_655,0,1,0,1,1,0,KAMPALA KAMPALA CAPITAL CITY RUBAGA,0,0,0,2
451003522a21485e91c4d2763e259802,FURNITURE,32.57633451,0.374526294,id_591,pass_1061,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,3,3,0,2
459c5d3db2d84c50a1c3aa1d73ccb7b7,FURNITURE,34.08868858,0.478331422,id_1595,pass_1685,1,0,0,1,1,0,BUSIA BUSIA MUNICIPALITY WESTERN DI,0,0,0,1
45be373e33c14cd99411c69e8a6cdd46,FURNITURE,32.64920833,0.29982,id_442,pass_1011,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY NAKAWA,3,0,0,1
45c092ac510b4cc7bd199438a9c6bd30,WELDING,32.5390617,0.2924527,id_664,pass_1511,0,1,0,1,0,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,3,2,0,0
45e29ecb20954ece81e0d36186fcd081,WELDING,32.04865333,0.399486667,id_366,pass_1449,0,1,0,1,0,1,MITYANA MITYANA MUNICIPALITY CENTRAL DIVISION,2,1,3,0
46346ff48fda4ded8c8c1fa9f3c264f5,MAIZE,34.16110833,1.075613333,id_1766,pass_138,0,0,0,1,1,0,MBALE MBALE MUNICIPALITY INDUSTRIAL DIVISION,3,0,3,2
474fafc038d64c5098eab8b6b91c798b,FURNITURE,33.48650791,0.617967916,id_702,pass_458,1,0,0,1,0,0, ,0,0,0,0
476c0bce32a84712a66d2be899743ad7,FURNITURE,29.76574333,0.030326667,id_1219,pass_1919,1,0,0,1,0,1,KASESE BUKONZO MPONDWE/LHUBIRIHA TOWN COUNCIL,1,0,0,0
4858b4cacd724680894b9f482afc4ab8,WELDING,29.9955958,0.6742833,id_70,pass_369,0,1,0,1,0,0, ,0,0,0,0
4878a802bc5545998f25d861cc9aca68,MAIZE,34.1622385,1.0749899,id_1635,pass_229,0,0,0,1,0,0,MBALE MBALE MUNICIPALITY INDUSTRIAL DIVISION,0,0,2,0
487cbaadbb164f76ab349e64d8f69a00,FURNITURE,29.76040643,0.031220687,id_151,pass_756,1,0,0,1,0,1,KASESE BUKONZO MPONDWE/LHUBIRIHA TOWN COUNCIL,1,1,3,0
48a0205f11324bccb8c11cc989a66fb8,WELDING,32.57495275,0.276458916,id_376,pass_1746,0,1,0,1,0,0, ,0,0,0,0
48f3f5fad46e42b3959c2b933a537d5b,FURNITURE,32.57720756,0.379480624,id_898,pass_1029,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,3,0,0,2
493d2c43d94d47a5b54661729c410ab2,WELDING,32.58667237,0.376714211,id_1188,pass_1761,0,1,0,1,0,0, ,0,0,0,0
4941ea0082a142f4a1a5e63c4c34433c,FURNITURE,29.9938433,0.6746491,id_248,pass_1101,1,0,0,1,0,0, ,0,0,0,0
49785a2e7ab144d08fc535de0329cde8,FURNITURE,31.75304167,-0.303343333,id_911,pass_1109,1,0,0,1,0,1,MASAKA MASAKA MUNICIPALITY NYENDO-SSENYANGE,1,0,0,0
49eb3e4a26b8473490bfadf9239f8ae5,WELDING,33.47832451,0.61139879,id_592,pass_1841,0,1,0,1,1,1,IGANGA IGANGA MUNICIPALITY CENTRAL,0,3,0,3
4a1f44352c2245308773c80e91e29237,FURNITURE,33.617794,1.7141485,id_1648,pass_256,1,0,0,1,0,1,SOROTI SOROTI MUNICIPALITY EASTERN DIVISION,2,0,0,0
4a41e84909e048348380d1f00bf2864b,FURNITURE,32.55640819,0.311812084,id_92,pass_591,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,1,1,0,2
4a60f87e12554fd99a930e4cdbbd6663,WELDING,32.57116668,0.282735343,id_1581,pass_1208,0,1,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,3,1,0,1
4a984ca44a9f479d9a5639ed27abf922,WELDING,33.21365777,0.426528201,id_1057,pass_760,0,1,0,1,1,0,JINJA JINJA MUNICIPALITY CENTRAL DIVISION,0,0,0,1
4b0f368ddc2942eebe7c4a4043735d28,FURNITURE,32.56929333,0.292641667,id_1908,pass_1793,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY RUBAGA,2,2,0,2
4b4edc5f71084413b57ce3e519df3b11,FURNITURE,33.21748649,0.500313576,id_1645,pass_1939,1,0,0,1,1,1,JINJA BUTEMBE MAFUBIRA,1,0,0,2
4b6478d32b0a45d495b102b9ceb9220e,FURNITURE,32.5663664,0.3771147,id_1753,pass_1065,1,0,0,1,1,1,KAMPALA KAMPALA CAPITAL CITY KAWEMPE,1,2,0,1
